title	paper_id	venue	issue	year	urls	doi	pages
DeepDiagnosis: Automatically Diagnosing Faults and Recommending Actionable Fixes in Deep Learning Programs.	ICSE-2022-49	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510071	10.1145/3510003.3510071	12
DeepFD: Automated Fault Diagnosis and Localization for Deep Learning Programs.	ICSE-2022-50	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510099	10.1145/3510003.3510099	13
DeepStability: A Study of Unstable Numerical Methods and Their Solutions in Deep Learning.	ICSE-2022-51	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510095	10.1145/3510003.3510095	12
DeepState: Selecting Test Suites to Enhance the Robustness of Recurrent Neural Networks.	ICSE-2022-52	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510231	10.1145/3510003.3510231	12
DeepSTL - From English Requirements to Signal Temporal Logic.	ICSE-2022-53	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510171	10.1145/3510003.3510171	13
DeepTraLog: Trace-Log Combined Microservice Anomaly Detection through Graph-based Deep Learning.	ICSE-2022-54	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510180	10.1145/3510003.3510180	12
Default: Mutual Information-based Crash Triage for Massive Crashes.	ICSE-2022-55	ICSE	2022	2022	https://doi.org/10.1145/3510003.3512760	10.1145/3510003.3512760	12
Demystifying Android Non-SDK APls: Measurement and Understanding.	ICSE-2022-56	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510045	10.1145/3510003.3510045	12
Demystifying the Dependency Challenge in Kernel Fuzzing.	ICSE-2022-57	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510126	10.1145/3510003.3510126	13
Demystifying the Vulnerability Propagation and Its Evolution via Dependency Trees in the NPM Ecosystem.	ICSE-2022-58	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510142	10.1145/3510003.3510142	13
DescribeCtx: Context-Aware Description Synthesis for Sensitive Behaviors in Mobile Apps.	ICSE-2022-59	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510058	10.1145/3510003.3510058	13
Detecting False Alarms from Automatic Static Analysis Tools: How Far are We?	ICSE-2022-60	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510214;https://ieeexplore.ieee.org/document/9793908	10.1145/3510003.3510214	12
"Did You Miss My Comment or What?" Understanding Toxicity in Open Source Discussions.	ICSE-2022-61	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510111	10.1145/3510003.3510111	13
Difuzer: Uncovering Suspicious Hidden Sensitive Operations in Android Apps.	ICSE-2022-62	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510135;https://ieeexplore.ieee.org/document/9793902	10.1145/3510003.3510135	13
Discovering Repetitive Code Changes in Python ML Systems.	ICSE-2022-63	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510225	10.1145/3510003.3510225	13
Domain-Specific Analysis of Mobile App Reviews Using Keyword-Assisted Topic Models.	ICSE-2022-64	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510201	10.1145/3510003.3510201	12
DrAsync: Identifying and Visualizing Anti-Patterns in Asynchronous JavaScript.	ICSE-2022-65	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510097	10.1145/3510003.3510097	12
Dynamic Update for Synthesized GR(1) Controllers.	ICSE-2022-66	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510054	10.1145/3510003.3510054	12
EAGLE: Creating Equivalent Graphs to Test Deep Learning Libraries.	ICSE-2022-67	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510165	10.1145/3510003.3510165	13
Efficient Online Testing for DNN-Enabled Systems using Surrogate-Assisted and Many-Objective Optimization.	ICSE-2022-68	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510188	10.1145/3510003.3510188	12
Eflect: Porting Energy-Aware Applications to Shared Environments.	ICSE-2022-69	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510145;https://ieeexplore.ieee.org/document/9793873	10.1145/3510003.3510145	12
EREBA: Black-box Energy Testing of Adaptive Neural Networks.	ICSE-2022-70	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510088	10.1145/3510003.3510088	12
Evaluating and Improving Neural Program-Smoothing-based Fuzzing.	ICSE-2022-71	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510089	10.1145/3510003.3510089	12
ExAIS: Executable AI Semantics.	ICSE-2022-72	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510112	10.1145/3510003.3510112	12
Explanation-Guided Fairness Testing through Genetic Algorithm.	ICSE-2022-73	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510137	10.1145/3510003.3510137	12
Exploiting Input Sanitization for Regex Denial of Service.	ICSE-2022-74	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510047	10.1145/3510003.3510047	13
FADATest: Fast and Adaptive Performance Regression Testing of Dynamic Binary Translation Systems.	ICSE-2022-75	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510169	10.1145/3510003.3510169	13
Fairness-aware Configuration of Machine Learning Libraries.	ICSE-2022-76	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510202	10.1145/3510003.3510202	12
Fairneuron: Improving Deep Neural Network Fairness with Adversary Games on Selective Neurons.	ICSE-2022-77	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510087	10.1145/3510003.3510087	13
Fast and Precise Application Code Analysis using a Partial Library.	ICSE-2022-78	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510046	10.1145/3510003.3510046	12
Fast Changeset-based Bug Localization with BERT.	ICSE-2022-79	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510042	10.1145/3510003.3510042	12
Fault Localization via Efficient Probabilistic Modeling of Program Semantics.	ICSE-2022-80	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510073;https://ieeexplore.ieee.org/document/9793888	10.1145/3510003.3510073	12
FIRA: Fine-Grained Graph-Based Code Change Representation for Automated Commit Message Generation.	ICSE-2022-81	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510069;https://ieeexplore.ieee.org/document/9793882	10.1145/3510003.3510069	12
FlakiMe: Laboratory-Controlled Test Flakiness Impact Assessment.	ICSE-2022-82	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510194	10.1145/3510003.3510194	13
Free Lunch for Testing: Fuzzing Deep-Learning Libraries from Open Source.	ICSE-2022-83	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510041	10.1145/3510003.3510041	13
Fuzzing Class Specifications.	ICSE-2022-84	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510120	10.1145/3510003.3510120	13
Garbage Collection Makes Rust Easier to Use: A Randomized Controlled Trial of the Bronze Garbage Collector.	ICSE-2022-85	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510107;https://ieeexplore.ieee.org/document/9793872	10.1145/3510003.3510107	12
Generating and Visualizing Trace Link Explanations.	ICSE-2022-86	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510129	10.1145/3510003.3510129	12
GIFdroid: Automated Replay of Visual Bug Reports for Android Apps.	ICSE-2022-87	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510048	10.1145/3510003.3510048	13
GitHub Sponsors: Exploring a New Way to Contribute to Open Source.	ICSE-2022-88	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510116	10.1145/3510003.3510116	12
GraphFuzz: Library API Fuzzing with Lifetime-aware Dataflow Graphs.	ICSE-2022-89	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510228;https://ieeexplore.ieee.org/document/9793910	10.1145/3510003.3510228	12
Green AI: Do Deep Learning Frameworks Have Different Costs?	ICSE-2022-90	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510221	10.1145/3510003.3510221	13
Guidelines for Assessing the Accuracy of Log Message Template Identification Techniques.	ICSE-2022-91	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510101	10.1145/3510003.3510101	12
Hashing It Out: A Survey of Programmers' Cannabis Usage, Perception, and Motivation.	ICSE-2022-92	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510156	10.1145/3510003.3510156	13
Hiding Critical Program Components via Ambiguous Translation.	ICSE-2022-93	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510139	10.1145/3510003.3510139	13
History-Driven Test Program Synthesis for JVM Testing.	ICSE-2022-94	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510059	10.1145/3510003.3510059	12
If a Human Can See It, So Should Your System: Reliability Requirements for Machine Vision Components.	ICSE-2022-95	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510109	10.1145/3510003.3510109	12
Imperative versus Declarative Collection Processing: An RCT on the Understandability of Traditional Loops versus the Stream API in Java.	ICSE-2022-96	ICSE	2022	2022	https://doi.org/10.1145/3510003.3519016	10.1145/3510003.3519016	12
Improving Fault Localization and Program Repair with Deep Semantic Features and Transferred Knowledge.	ICSE-2022-97	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510147	10.1145/3510003.3510147	12
Improving Machine Translation Systems via Isotopic Replacement.	ICSE-2022-98	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510206;https://ieeexplore.ieee.org/document/9793859	10.1145/3510003.3510206	12
Inference and Test Generation Using Program Invariants in Chemical Reaction Networks.	ICSE-2022-99	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510176	10.1145/3510003.3510176	13
Inferring and Applying Type Changes.	ICSE-2022-100	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510115	10.1145/3510003.3510115	13
Jigsaw: Large Language Models meet Program Synthesis.	ICSE-2022-101	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510203	10.1145/3510003.3510203	13
JuCify: A Step Towards Android Code Unification for Enhanced Static Analysis.	ICSE-2022-102	ICSE	2022	2022	https://doi.org/10.1145/3510003.3512766	10.1145/3510003.3512766	13
Knowledge-Based Environment Dependency Inference for Python Programs.	ICSE-2022-103	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510127	10.1145/3510003.3510127	12
Large-scale Security Measurements on the Android Firmware Ecosystem.	ICSE-2022-104	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510072	10.1145/3510003.3510072	12
Learning and Programming Challenges of Rust: A Mixed-Methods Study.	ICSE-2022-105	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510164	10.1145/3510003.3510164	13
Learning Probabilistic Models for Static Analysis Alarms.	ICSE-2022-106	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510098	10.1145/3510003.3510098	12
Learning to Recommend Method Names with Global Context.	ICSE-2022-107	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510154	10.1145/3510003.3510154	13
Learning to Reduce False Positives in Analytic Bug Detectors.	ICSE-2022-108	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510153	10.1145/3510003.3510153	10
Less is More: Supporting Developers in Vulnerability Detection during Code Review.	ICSE-2022-109	ICSE	2022	2022	https://doi.org/10.1145/3510003.3511560	10.1145/3510003.3511560	13
Lessons from Eight Years of Operational Data from a Continuous Integration Service: An Exploratory Case Study of CircleCI.	ICSE-2022-110	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510211	10.1145/3510003.3510211	13
Linear-time Temporal Logic guided Greybox Fuzzing.	ICSE-2022-111	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510082	10.1145/3510003.3510082	13
Log-based Anomaly Detection with Deep Learning: How Far Are We?	ICSE-2022-112	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510155	10.1145/3510003.3510155	12
Manas: Mining Software Repositories to Assist AutoML.	ICSE-2022-113	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510052	10.1145/3510003.3510052	13
Modeling Review History for Reviewer Recommendation: A Hypergraph Approach.	ICSE-2022-114	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510213;https://ieeexplore.ieee.org/document/9793876	10.1145/3510003.3510213	12
ModX: Binary Level Partially Imported Third-Party Library Detection via Program Modularization and Semantic Matching.	ICSE-2022-115	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510627;https://ieeexplore.ieee.org/document/9793894	10.1145/3510003.3510627	13
Morest: Model-based RESTful API Testing with Execution Feedback.	ICSE-2022-116	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510133	10.1145/3510003.3510133	12
Muffin: Testing Deep Learning Libraries via Neural Architecture Fuzzing.	ICSE-2022-117	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510092	10.1145/3510003.3510092	13
Multi-Intention-Aware Configuration Selection for Performance Tuning.	ICSE-2022-118	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510094	10.1145/3510003.3510094	12
Multilingual training for Software Engineering.	ICSE-2022-119	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510049	10.1145/3510003.3510049	13
MVD: Memory-Related Vulnerability Detection Based on Flow-Sensitive Graph Neural Networks.	ICSE-2022-120	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510219	10.1145/3510003.3510219	13
Nalin: learning from Runtime Behavior to Find Name-Value Inconsistencies in Jupyter Notebooks.	ICSE-2022-121	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510144	10.1145/3510003.3510144	13
Natural Attack for Pre-trained Models of Code.	ICSE-2022-122	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510146	10.1145/3510003.3510146	12
Nessie: Automatically Testing JavaScript APIs with Asynchronous Callbacks.	ICSE-2022-123	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510106;https://ieeexplore.ieee.org/document/9793885	10.1145/3510003.3510106	12
Neural Program Repair with Execution-based Backpropagation.	ICSE-2022-124	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510222;https://ieeexplore.ieee.org/document/9793856	10.1145/3510003.3510222	13
NeuronFair: Interpretable White-Box Fairness Testing through Biased Neuron Identification.	ICSE-2022-125	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510123	10.1145/3510003.3510123	13
NPEX: Repairing Java Null Pointer Exceptions without Tests.	ICSE-2022-126	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510186	10.1145/3510003.3510186	13
Nufix: Escape From NuGet Dependency Maze.	ICSE-2022-127	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510118;https://ieeexplore.ieee.org/document/9793877	10.1145/3510003.3510118	13
OJXPERF: Featherlight Object Replica Detection for Java Programs.	ICSE-2022-128	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510083	10.1145/3510003.3510083	13
On Debugging the Performance of Configurable Software Systems: Developer Needs and Tailored Tool Support.	ICSE-2022-129	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510043	10.1145/3510003.3510043	13
On the Benefits and Limits of Incremental Build of Software Configurations: An Exploratory Study.	ICSE-2022-130	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510190;https://doi.org/10.1145/3510457.3513035	10.1145/3510457.3513035	13
On the Evaluation of Neural Code Summarization.	ICSE-2022-131	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510060	10.1145/3510003.3510060	12
On the Importance of Building High-quality Training Datasets for Neural Code Search.	ICSE-2022-132	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510160	10.1145/3510003.3510160	12
On the Reliability of Coverage-Based Fuzzer Benchmarking.	ICSE-2022-133	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510230	10.1145/3510003.3510230	13
One Fuzzing Strategy to Rule Them All.	ICSE-2022-134	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510174	10.1145/3510003.3510174	12
Online Summarizing Alerts through Semantic and Behavior Information.	ICSE-2022-135	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510055;https://ieeexplore.ieee.org/document/9793860	10.1145/3510003.3510055	12
Path Transitions Tell More: Optimizing Fuzzing Schedules via Runtime Program States.	ICSE-2022-136	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510063	10.1145/3510003.3510063	11
PerfSig: Extracting Performance Bug Signatures via Multi-modality Causal Analysis.	ICSE-2022-137	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510110;https://ieeexplore.ieee.org/document/9793858	10.1145/3510003.3510110	12
Practical Automated Detection of Malicious npm Packages.	ICSE-2022-138	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510104;https://ieeexplore.ieee.org/document/9793552	10.1145/3510003.3510104	12
Practitioners' Expectations on Automated Code Comment Generation.	ICSE-2022-139	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510152	10.1145/3510003.3510152	13
PREACH: A Heuristic for Probabilistic Reachability to Identify Hard to Reach Statements.	ICSE-2022-140	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510227	10.1145/3510003.3510227	12
Precise Divide-By-Zero Detection with Affirmative Evidence.	ICSE-2022-141	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510066	10.1145/3510003.3510066	12
Preempting Flaky Tests via Non-Idempotent-Outcome Tests.	ICSE-2022-142	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510170;https://ieeexplore.ieee.org/document/9793904	10.1145/3510003.3510170	13
Prioritizing Mutants to Guide Mutation Testing.	ICSE-2022-143	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510187	10.1145/3510003.3510187	12
PROMAL: Precise Window Transition Graphs for Android via Synergy of Program Analysis and Machine Learning.	ICSE-2022-144	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510037	10.1145/3510003.3510037	13
PROPR: Property-Based Automatic Program Repair.	ICSE-2022-145	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510620	10.1145/3510003.3510620	13
PUS: A Fast and Highly Efficient Solver for Inclusion-based Pointer Analysis.	ICSE-2022-146	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510075	10.1145/3510003.3510075	12
Push-Button Synthesis of Watch Companions for Android Apps.	ICSE-2022-147	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510056	10.1145/3510003.3510056	12
Quantifying Permissiveness of Access Control Policies.	ICSE-2022-148	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510233	10.1145/3510003.3510233	13
R2Z2: Detecting Rendering Regressions in Web Browsers through Differential Fuzz Testing.	ICSE-2022-149	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510044	10.1145/3510003.3510044	12
Recommending Good First Issues in GitHub OSS Projects.	ICSE-2022-150	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510196	10.1145/3510003.3510196	13
REFTY: Refinement Types for Valid Deep Learning Models.	ICSE-2022-151	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510077	10.1145/3510003.3510077	13
ReMoS: Reducing Defect Inheritance in Transfer Learning via Relevant Model Slicing.	ICSE-2022-152	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510191;https://ieeexplore.ieee.org/document/9793881	10.1145/3510003.3510191	13
Repairing Brain-Computer Interfaces with Fault-Based Data Acquisition.	ICSE-2022-153	ICSE	2022	2022	https://doi.org/10.1145/3510003.3512764	10.1145/3510003.3512764	12
Repairing Order-Dependent Flaky Tests via Test Generation.	ICSE-2022-154	ICSE	2022	2022	https://doi.org/10.1145/3510003.3510173	10.1145/3510003.3510173	12
